Species
Broad bean wilt virus 2
Cucurbit mild mosaic virus
Gentian mosaic virus
Grapevine fabavirus
Lamium mild mosaic virus
Prunus virus F
Aeonium ringspot virus
Apricot latent ringspot virus
Arabis mosaic virus
Arracacha virus A
Artichoke Aegean ringspot virus
Artichoke Italian latent virus
Artichoke yellow ringspot virus
Beet ringspot virus
Blackcurrant reversion virus
Blueberry latent spherical virus
Blueberry leaf mottle virus
Cassava American latent virus
Cassava green mottle virus
Cherry leaf roll virus
Chicory yellow mottle virus
Cocoa necrosis virus
Crimson clover latent virus
Cycas necrotic stunt virus
Grapevine Anatolian ringspot virus
Grapevine Bulgarian latent virus
Grapevine chrome mosaic virus
Grapevine deformation virus
Grapevine fanleaf virus
Grapevine Tunisian ringspot virus
Hibiscus latent ringspot virus
Lucerne Australian latent virus
Melon mild mottle virus
Mulberry mosaic leaf roll associated virus
Mulberry ringspot virus
Myrobalan latent ringspot virus
Olive latent ringspot virus
Peach rosette mosaic virus
Potato black ringspot virus
Potato virus B
Potato virus U
Raspberry ringspot virus
Soybean latent spherical virus
Tobacco ringspot virus
Tomato black ring virus
Tomato ringspot virus
Apple latent spherical virus
Arracacha virus B
Cherry rasp leaf virus
Currant latent virus
Stocky prune virus
Satsuma dwarf virus
Carrot necrotic dieback virus
Dandelion yellow mosaic virus
Parsnip yellow fleck virus
Carrot torradovirus 1
Lettuce necrotic leaf curl virus
Motherwort yellow mottle virus
Squash chlorotic leaf spot virus
Tomato marchitez virus
Tomato torrado virus
Anthriscus yellows virus
Bellflower vein chlorosis virus
Maize chlorotic dwarf virus
Rice tungro spherical virus
Black raspberry necrosis virus
Chocolate lily virus A
Dioscorea mosaic associated virus
Strawberry latent ringspot virus
Strawberry mottle virus
Chaetoceros socialis forma radians RNA virus 1
Chaetoceros tenuissimus RNA virus 01
Rhizosolenia setigera RNA virus 01
Aurantiochytrium single-stranded RNA virus 01
Alfalfa virus S
Arachis pintoi virus
Blackberry virus E
Garlic mite-borne filamentous virus
Garlic virus A
Garlic virus B
Garlic virus C
Garlic virus D
Garlic virus E
Garlic virus X
Shallot virus X
Vanilla latent virus
Botrytis virus X
Lolium latent virus
Citrus yellow vein clearing virus
Indian citrus ringspot virus
Donkey orchid symptomless virus
Actinidia virus X
Allium virus X
Alstroemeria virus X
Alternanthera mosaic virus
Asparagus virus 3
Bamboo mosaic virus
Cactus virus X
Cassava common mosaic virus
Cassava virus X
Clover yellow mosaic virus
Cymbidium mosaic virus
Foxtail mosaic virus
Hosta virus X
Hydrangea ringspot virus
Lagenaria mild mosaic virus
Lettuce virus X
Lily virus X
Malva mosaic virus
Mint virus X
Narcissus mosaic virus
Nerine virus X
Opuntia virus X
Papaya mosaic virus
Pepino mosaic virus
Phaius virus X
Pitaya virus X
Plantago asiatica mosaic virus
Plantain virus X
Potato aucuba mosaic virus
Potato virus X
Schlumbergera virus X
Strawberry mild yellow edge virus
Tamus red mosaic virus
Tulip virus X
Vanilla virus X
White clover mosaic virus
Yam virus X
Zygocactus virus X
Sclerotinia sclerotiorum debilitation-associated RNA virus
Aconitum latent virus
American hop latent virus
Atractylodes mottle virus
Blueberry scorch virus
Butterbur mosaic virus
Cactus virus 2
Caper latent virus
Carnation latent virus
Chrysanthemum virus B
Cole latent virus
Coleus vein necrosis virus
Cowpea mild mottle virus
Cucumber vein-clearing virus
Daphne virus S
Gaillardia latent virus
Garlic common latent virus
Helenium virus S
Helleborus mosaic virus
Helleborus net necrosis virus
Hippeastrum latent virus
Hop latent virus
Hop mosaic virus
Hydrangea chlorotic mottle virus
Kalanchoe latent virus
Ligustrum necrotic ringspot virus
Ligustrum virus A
Lily symptomless virus
Melon yellowing-associated virus
Mirabilis jalapa mottle virus
Narcissus common latent virus
Nerine latent virus
Passiflora latent virus
Pea streak virus
Phlox virus B
Phlox virus M
Phlox virus S
Poplar mosaic virus
Potato latent virus
Potato virus H
Potato virus M
Potato virus P
Potato virus S
Red clover vein mosaic virus
Sambucus virus C
Sambucus virus D
Sambucus virus E
Shallot latent virus
Sint-Jan onion latent virus
Strawberry pseudo mild yellow edge virus
Sweet potato C6 virus
Sweet potato chlorotic fleck virus
Verbena latent virus
Yam latent virus
Apple stem pitting virus
Apricot latent virus
Asian prunus virus 1
Asian prunus virus 2
Grapevine rupestris stem pitting-associated virus
Peach chlorotic mottle virus
Rubus canadensis virus 1
African oil palm ringspot virus
Cherry green ring mottle virus
Cherry necrotic rusty mottle virus
Cherry rusty mottle associated virus
Cherry twisted leaf associated virus
Banana mild mosaic virus
Banana virus X
Sugarcane striate mosaic-associated virus
Apple stem grooving virus
Cherry virus A
Carrot Ch virus 1
Carrot Ch virus 2
Citrus leaf blotch virus
Diuris virus A
Diuris virus B
Hardenbergia virus A
Apricot vein clearing associated virus
Caucasus prunus virus
Potato virus T
Prunus virus T
Apple chlorotic leaf spot virus
Apricot pseudo-chlorotic leaf spot virus
Cherry mottle leaf virus
Grapevine berry inner necrosis virus
Grapevine Pinot gris virus
Peach mosaic virus
Phlomis mottle virus
Actinidia virus A
Actinidia virus B
Arracacha virus V
Grapevine virus A
Grapevine virus B
Grapevine virus D
Grapevine virus E
Grapevine virus F
Heracleum latent virus
Mint virus 2
Fusarium deltaflexivirus 1
Sclerotinia deltaflexivirus 1
Soybean-associated deltaflexivirus 1
Botrytis virus F
Grapevine fleck virus
Bermuda grass etched-line virus
Blackberry virus S
Citrus sudden death-associated virus
Grapevine asteroid mosaic associated virus
Grapevine Syrah virus 1
Maize rayado fino virus
Nectarine marafivirus M
Oat blue dwarf virus
Olive latent virus 3
Peach marafivirus D
Anagyris vein yellowing virus
Andean potato latent virus
Andean potato mild mosaic virus
Belladonna mottle virus
Cacao yellow mosaic virus
Calopogonium yellow vein virus
Chayote mosaic virus
Chiltepin yellow mosaic virus
Clitoria yellow vein virus
Desmodium yellow mottle virus
Dulcamara mottle virus
Eggplant mosaic virus
Erysimum latent virus
Kennedya yellow mosaic virus
Melon rugose mosaic virus
Nemesia ring necrosis virus
Okra mosaic virus
Ononis yellow mosaic virus
Passion fruit yellow mosaic virus
Peanut yellow mosaic virus
Petunia vein banding virus
Physalis mottle virus
Plantago mottle virus
Scrophularia mottle virus
Tomato blistering mosaic tymovirus
Turnip yellow mosaic virus
Voandzeia necrotic mosaic virus
Wild cucumber mosaic virus
Bombyx mori latent virus
Poinsettia mosaic virus
Bovine atadenovirus D
Deer atadenovirus A
Duck atadenovirus A
Lizard atadenovirus A
Ovine atadenovirus D
Possum atadenovirus A
Psittacine atadenovirus A
Snake atadenovirus A
Duck aviadenovirus B
Falcon aviadenovirus A
Fowl aviadenovirus A
Fowl aviadenovirus B
Fowl aviadenovirus C
Fowl aviadenovirus D
Fowl aviadenovirus E
Goose aviadenovirus A
Pigeon aviadenovirus A
Pigeon aviadenovirus B
Psittacine aviadenovirus B
Turkey aviadenovirus B
Turkey aviadenovirus C
Turkey aviadenovirus D
Sturgeon ichtadenovirus A
Bat mastadenovirus A
Bat mastadenovirus B
Bat mastadenovirus C
Bat mastadenovirus D
Bat mastadenovirus E
Bat mastadenovirus F
Bat mastadenovirus G
Bovine mastadenovirus A
Bovine mastadenovirus B
Bovine mastadenovirus C
Canine mastadenovirus A
Deer mastadenovirus B
Dolphin mastadenovirus A
Dolphin mastadenovirus B
Equine mastadenovirus A
Equine mastadenovirus B
Human mastadenovirus A
Human mastadenovirus B
Human mastadenovirus C
Human mastadenovirus D
Human mastadenovirus E
Human mastadenovirus F
Human mastadenovirus G
Murine mastadenovirus A
Murine mastadenovirus B
Murine mastadenovirus C
Ovine mastadenovirus A
Ovine mastadenovirus B
Platyrrhini mastadenovirus A
Porcine mastadenovirus A
Porcine mastadenovirus B
Porcine mastadenovirus C
Sea lion mastadenovirus A
Simian mastadenovirus A
Simian mastadenovirus B
Simian mastadenovirus C
Simian mastadenovirus D
Simian mastadenovirus E
Simian mastadenovirus F
Simian mastadenovirus G
Simian mastadenovirus H
Simian mastadenovirus I
Skunk mastadenovirus A
Squirrel mastadenovirus A
Tree shrew mastadenovirus A
Frog siadenovirus A
Great tit siadenovirus A
Penguin siadenovirus A
Raptor siadenovirus A
Skua siadenovirus A
Turkey siadenovirus A
Ageratum yellow vein Singapore alphasatellite
Cotton leaf curl Saudi Arabia alphasatellite
Cleome leaf crumple alphasatellite
Croton yellow vein mosaic alphasatellite
Euphorbia yellow mosaic alphasatellite
Melon chlorotic mosaic alphasatellite
Sida Cuba alphasatellite
Tomato yellow spot alphasatellite
Whitefly associated Guatemala alphasatellite 2
Whitefly associated Puerto Rico alphasatellite 1
Ageratum enation alphasatellite
Ageratum yellow vein alphasatellite
Ageratum yellow vein China alphasatellite
Ageratum yellow vein India alphasatellite
Bhendi yellow vein alphasatellite
Cassava mosaic Madagascar alphasatellite
Chilli leaf curl alphasatellite
Cotton leaf curl Egypt alphasatellite
Cotton leaf curl Gezira alphasatellite
Cotton leaf curl Lucknow alphasatellite
Cotton leaf curl Multan alphasatellite
Gossypium darwinii symptomless alphasatellite
Malvastrum yellow mosaic alphasatellite
Malvastrum yellow mosaic Cameroon alphasatellite
Pedilanthus leaf curl alphasatellite
Sida leaf curl alphasatellite
Sida yellow vein Vietnam alphasatellite
Sunflower leaf curl Karnataka alphasatellite
Synedrella leaf curl alphasatellite
Tobacco curly shoot alphasatellite
Tomato leaf curl Buea alphasatellite
Tomato leaf curl Cameroon alphasatellite
Tomato yellow leaf curl China alphasatellite
Tomato yellow leaf curl Thailand alphasatellite
Tomato yellow leaf curl Yunnan alphasatellite
Gossypium mustelinum symptomless alphasatellite
Hollyhock yellow vein alphasatellite
Mesta yellow vein mosaic alphasatellite
Okra enation leaf curl alphasatellite
Okra yellow crinkle Cameroon alphasatellite
Vernonia yellow vein Fujian alphasatellite
Dragonfly associated alphasatellite
Whitefly associated Guetamala alphasatellite 1
Banana bunchy top alphasatellite 1
Banana bunchy top alphasatellite 2
Banana bunchy top alphasatellite 3
Cardamom bushy dwarf alphasatellite
Milk vetch dwarf alphasatellite 2
Pea necrotic yellow dwarf alphasatellite 2
Sophora yellow stunt alphasatellite 4
Sophora yellow stunt alphasatellite 5
Subterranean clover stunt alphasatellite 2
Faba bean necrotic yellows alphasatellite 2
Milk vetch dwarf alphasatellite 3
Faba bean necrotic stunt alphasatellite
Milk vetch dwarf alphasatellite 1
Pea necrotic yellow dwarf alphasatellite 1
Sophora yellow stunt alphasatellite 2
Sophora yellow stunt alphasatellite 3
Faba bean necrotic yellows alphasatellite 1
Sophora yellow stunt alphasatellit 1
Subterranean clover stunt alphasatellite 1
Coconut foliar decay alphasatellite
Antheraea eucalypti virus
Darna trima virus
Dasychira pudibunda virus
Nudaurelia capensis beta virus
Philosamia cynthia x ricini virus
Pseudoplusia includens virus
Trichoplusia ni virus
Dendrolimus punctatus virus
Helicoverpa armigera stunt virus
Nudaurelia capensis omega virus
Heterocapsa circularisquama RNA virus 01
Blueberry latent virus
Rhododendron virus A
Southern tomato virus
Vicia cryptic virus M
Acidianus bottle-shaped virus
Torque teno virus 1
Torque teno virus 2
Torque teno virus 3
Torque teno virus 4
Torque teno virus 5
Torque teno virus 6
Torque teno virus 7
Torque teno virus 8
Torque teno virus 9
Torque teno virus 10
Torque teno virus 11
Torque teno virus 12
Torque teno virus 13
Torque teno virus 14
Torque teno virus 15
Torque teno virus 16
Torque teno virus 17
Torque teno virus 18
Torque teno virus 19
Torque teno virus 20
Torque teno virus 21
Torque teno virus 22
Torque teno virus 23
Torque teno virus 24
Torque teno virus 25
Torque teno virus 26
Torque teno virus 27
Torque teno virus 28
Torque teno virus 29
Torque teno mini virus 1
Torque teno mini virus 2
Torque teno mini virus 3
Torque teno mini virus 4
Torque teno mini virus 5
Torque teno mini virus 6
Torque teno mini virus 7
Torque teno mini virus 8
Torque teno mini virus 9
Torque teno mini virus 10
Torque teno mini virus 11
Torque teno mini virus 12
Torque teno tupaia virus
Torque teno tamarin virus
Torque teno felis virus
Torque teno felis virus 2
Torque teno midi virus 1
Torque teno midi virus 2
Torque teno midi virus 3
Torque teno midi virus 4
Torque teno midi virus 5
Torque teno midi virus 6
Torque teno midi virus 7
Torque teno midi virus 8
Torque teno midi virus 9
Torque teno midi virus 10
Torque teno midi virus 11
Torque teno midi virus 12
Torque teno midi virus 13
Torque teno midi virus 14
Torque teno midi virus 15
Chicken anemia virus
Torque teno sus virus 1a
Torque teno sus virus 1b
Torque teno sus virus k2a
Torque teno sus virus k2b
Torque teno zalophus virus 1
Torque teno canis virus
Torque teno douroucouli virus
Heliothis virescens ascovirus 3a
Spodoptera frugiperda ascovirus 1a
Trichoplusia ni ascovirus 2a
Diadromus pulchellus toursvirus
African swine fever virus
Avastrovirus 1
Avastrovirus 2
Avastrovirus 3
Mamastrovirus 1
Mamastrovirus 2
Mamastrovirus 3
Mamastrovirus 4
Mamastrovirus 5
Mamastrovirus 6
Mamastrovirus 7
Mamastrovirus 8
Mamastrovirus 9
Mamastrovirus 10
Mamastrovirus 11
Mamastrovirus 12
Mamastrovirus 13
Mamastrovirus 14
Mamastrovirus 15
Mamastrovirus 16
Mamastrovirus 17
Mamastrovirus 18
Mamastrovirus 19
Avocado sunblotch viroid
Eggplant latent viroid
Chrysanthemum chlorotic mottle viroid
Peach latent mosaic viroid
Chaetoceros diatodnavirus 1
Avon-Heathcote Estuary associated kieseladnavirus
Chaetoceros protobacilladnavirus 1
Chaetoceros protobacilladnavirus 2
Chaetoceros protobacilladnavirus 3
Chaetoceros protobacilladnavirus 4
Marine protobacilladnavirus 1
Snail associated protobacilladnavirus 1
Snail associated protobacilladnavirus 2
Adoxophyes honmai nucleopolyhedrovirus
Agrotis ipsilon multiple nucleopolyhedrovirus
Agrotis segetum nucleopolyhedrovirus A
Agrotis segetum nucleopolyhedrovirus B
Antheraea pernyi nucleopolyhedrovirus
Anticarsia gemmatalis multiple nucleopolyhedrovirus
Autographa californica multiple nucleopolyhedrovirus
Bombyx mori nucleopolyhedrovirus
Buzura suppressaria nucleopolyhedrovirus
Catopsilia pomona nucleopolyhedrovirus
Choristoneura fumiferana DEF multiple nucleopolyhedrovirus
Choristoneura fumiferana multiple nucleopolyhedrovirus
Choristoneura murinana nucleopolyhedrovirus
Choristoneura rosaceana nucleopolyhedrovirus
Chrysodeixis chalcites nucleopolyhedrovirus
Chrysodeixis includens nucleopolyhedrovirus
Clanis bilineata nucleopolyhedrovirus
Ectropis obliqua nucleopolyhedrovirus
Epiphyas postvittana nucleopolyhedrovirus
Euproctis pseudoconspersa nucleopolyhedrovirus
Helicoverpa armigera nucleopolyhedrovirus
Hyphantria cunea nucleopolyhedrovirus
Lambdina fiscellaria nucleopolyhedrovirus
Leucania separata nucleopolyhedrovirus
Lymantria dispar multiple nucleopolyhedrovirus
Lymantria xylina nucleopolyhedrovirus
Mamestra brassicae multiple nucleopolyhedrovirus
Mamestra configurata nucleopolyhedrovirus A
Mamestra configurata nucleopolyhedrovirus B
Maruca vitrata nucleopolyhedrovirus
Orgyia leucostigma nucleopolyhedrovirus
Orgyia pseudotsugata multiple nucleopolyhedrovirus
Spodoptera exigua multiple nucleopolyhedrovirus
Spodoptera frugiperda multiple nucleopolyhedrovirus
Spodoptera littoralis nucleopolyhedrovirus
Spodoptera litura nucleopolyhedrovirus
Sucra jujuba nucleopolyhedrovirus
Thysanoplusia orichalcea nucleopolyhedrovirus
Trichoplusia ni single nucleopolyhedrovirus
Wiseana signata nucleopolyhedrovirus
Adoxophyes orana granulovirus
Agrotis segetum granulovirus
Artogeia rapae granulovirus
Choristoneura fumiferana granulovirus
Clostera anachoreta granulovirus
Clostera anastomosis granulovirus A
Clostera anastomosis granulovirus B
Cnaphalocrocis medinalis granulovirus
Cryptophlebia leucotreta granulovirus
Cydia pomonella granulovirus
Diatraea saccharalis granulovirus
Epinotia aporema granulovirus
Erinnyis ello granulovirus
Harrisina brillians granulovirus
Helicoverpa armigera granulovirus
Lacanobia oleracea granulovirus
Mythimna unipuncta granulovirus A
Mythimna unipuncta granulovirus B
Phthorimaea operculella granulovirus
Plodia interpunctella granulovirus
Plutella xylostella granulovirus
Spodoptera frugiperda granulovirus
Spodoptera litura granulovirus
Trichoplusia ni granulovirus
Xestia c-nigrum granulovirus
Culex nigripalpus nucleopolyhedrovirus
Neodiprion lecontei nucleopolyhedrovirus
Neodiprion sertifer nucleopolyhedrovirus
Mushroom bacilliform virus
Beet necrotic yellow vein virus
Beet soil-borne mosaic virus
Burdock mottle virus
Rice stripe necrosis virus
Acidianus two-tailed virus
Bombyx mori bidensovirus
Infectious pancreatic necrosis virus
Tellina virus
Yellowtail ascites virus
Infectious bursal disease virus
Blotched snakehead virus
Drosophila X virus
Alfalfa mosaic virus
Amazon lily mild mottle virus
Pelargonium zonate spot virus
Broad bean mottle virus
Brome mosaic virus
Cassia yellow blotch virus
Cowpea chlorotic mottle virus
Melandrium yellow fleck virus
Spring beauty latent virus
Cucumber mosaic virus
Gayfeather mild mottle virus
Peanut stunt virus
Tomato aspermy virus
Ageratum latent virus
American plum line pattern virus
Apple mosaic virus
Asparagus virus 2
Blackberry chlorotic ringspot virus
Blueberry shock virus
Citrus leaf rugose virus
Citrus variegation virus
Elm mottle virus
Fragaria chiloensis latent virus
Humulus japonicus latent virus
Lilac leaf chlorosis virus
Lilac ring mottle virus
Parietaria mottle virus
Privet ringspot virus
Prune dwarf virus
Prunus necrotic ringspot virus
Spinach latent virus
Strawberry necrotic shock virus
Tobacco streak virus
Tomato necrotic streak virus
Tulare apple mosaic virus
Olive latent virus 2
European brown hare syndrome virus
Rabbit hemorrhagic disease virus
Newbury 1 virus
Norwalk virus
Sapporo virus
Feline calicivirus
Vesicular exanthema of swine virus
Providence virus
Amasya cherry disease associated chrysovirus
Aspergillus fumigatus chrysovirus
Cryphonectria nitschkei chrysovirus 1
Fusarium oxysporum chrysovirus 1
Helminthosporium victoriae 145S virus
Penicillium brevicompactum virus
Penicillium chrysogenum virus
Penicillium cyaneofulvum virus
Verticillium dahliae chrysovirus 1
Barbel circovirus
Bat associated circovirus 1
Bat associated circovirus 2
Bat associated circovirus 3
Bat associated circovirus 4
Bat associated circovirus 5
Bat associated circovirus 6
Bat associated circovirus 7
Bat associated circovirus 8
Bat associated circovirus 9
Beak and feather disease virus
Canary circovirus
Canine circovirus
Chimpanzee associated circovirus 1
Duck circovirus
European catfish circovirus
Finch circovirus
Goose circovirus
Gull circovirus
Human associated circovirus 1
Mink circovirus
Pigeon circovirus
Porcine circovirus 1
Porcine circovirus 2
Porcine circovirus 3
Raven circovirus
Starling circovirus
Swan circovirus
Zebra finch circovirus
Bat associated cyclovirus 1
Bat associated cyclovirus 2
Bat associated cyclovirus 3
Bat associated cyclovirus 4
Bat associated cyclovirus 5
Bat associated cyclovirus 6
Bat associated cyclovirus 7
Bat associated cyclovirus 8
Bat associated cyclovirus 9
Bat associated cyclovirus 10
Bat associated cyclovirus 11
Bat associated cyclovirus 12
Bat associated cyclovirus 13
Bat associated cyclovirus 14
Bat associated cyclovirus 15
Bat associated cyclovirus 16
Bovine associated cyclovirus 1
Chicken associated cyclovirus 1
Chimpanzee associated cyclovirus 1
Cockroach associated cyclovirus 1
Dragonfly associated cyclovirus 1
Dragonfly associated cyclovirus 2
Dragonfly associated cyclovirus 3
Dragonfly associated cyclovirus 4
Dragonfly associated cyclovirus 5
Dragonfly associated cyclovirus 6
Dragonfly associated cyclovirus 7
Dragonfly associated cyclovirus 8
Feline associated cyclovirus 1
Goat associated cyclovirus 1
Horse associated cyclovirus 1
Human associated cyclovirus 1
Human associated cyclovirus 2
Human associated cyclovirus 3
Human associated cyclovirus 4
Human associated cyclovirus 5
Human associated cyclovirus 6
Human associated cyclovirus 7
Human associated cyclovirus 8
Human associated cyclovirus 9
Human associated cyclovirus 10
Human associated cyclovirus 11
Human associated cyclovirus 12
Mouse associated cyclovirus 1
Squirrel associated cyclovirus 1
Aeropyrum pernix bacilliform virus 1
Blackberry vein banding-associated virus
Grapevine leafroll-associated virus 1
Grapevine leafroll-associated virus 3
Grapevine leafroll-associated virus 4
Grapevine leafroll-associated virus 13
Little cherry virus 2
Pineapple mealybug wilt-associated virus 1
Pineapple mealybug wilt-associated virus 2
Pineapple mealybug wilt-associated virus 3
Plum bark necrosis stem pitting-associated virus
Beet yellow stunt virus
Beet yellows virus
Burdock yellows virus
Carnation necrotic fleck virus
Carrot yellow leaf virus
Citrus tristeza virus
Grapevine leafroll-associated virus 2
Mint virus 1
Raspberry leaf mottle virus
Rose leaf rosette-associated virus
Strawberry chlorotic fleck-associated virus
Tobacco virus 1
Wheat yellow leaf virus
Abutilon yellows virus
Bean yellow disorder virus
Beet pseudoyellows virus
Blackberry yellow vein-associated virus
Cucurbit yellow stunting disorder virus
Diodia vein chlorosis virus
Lettuce chlorosis virus
Lettuce infectious yellows virus
Potato yellow vein virus
Strawberry pallidosis-associated virus
Sweet potato chlorotic stunt virus
Tetterwort vein chlorosis virus
Tomato chlorosis virus
Tomato infectious chlorosis virus
Areca palm velarivirus 1
Cordyline virus 1
Cordyline virus 2
Cordyline virus 3
Cordyline virus 4
Grapevine leafroll-associated virus 7
Little cherry virus 1
Alligatorweed stunting virus
Blueberry virus A
Megakepasma mosaic virus
Mint vein banding-associated virus
Olive leaf yellowing-associated virus
Persimmon virus B
Pseudoalteromonas virus PM2
Pseudomonas virus phi6
Pseudomonas virus phi8
Pseudomonas virus phi12
Pseudomonas virus phi13
Pseudomonas virus phi2954
Pseudomonas virus phiNN
Pseudomonas virus phiYY
Basella alba alphaendornavirus 1
Bell pepper alphaendornavirus
Cucumis melo alphaendornavirus
Erysiphe cichoracearum alphaendornavirus
Grapevine endophyte alphaendornavirus
Helicobasidium mompa alphaendornavirus 1
Hordeum vulgare alphaendornavirus
Hot pepper alphaendornavirus
Lagenaria siceraria alphaendornavirus
Oryza rufipogon alphaendornavirus
Oryza sativa alphaendornavirus
Persea americana alphaendornavirus 1
Phaseolus vulgaris alphaendornavirus 1
Phaseolus vulgaris alphaendornavirus 2
Phytophthora alphaendornavirus 1
Rhizoctonia cerealis alphaendornavirus 1
Vicia faba alphaendornavirus
Winged bean alphaendornavirus 1
Yerba mate alphaendornavirus
Alternaria brassicicola betaendornavirus 1
Botrytis cinerea betaendornavirus 1
Gremmeniella abietina betaendornavirus 1
Sclerotinia sclerotiorum betaendornavirus 1
Tuber aestivum betaendornavirus
Apoi virus
Aroa virus
Bagaza virus
Banzi virus
Bouboui virus
Bukalasa bat virus
Cacipacore virus
Carey Island virus
Cowbone Ridge virus
Dakar bat virus
Dengue virus
Edge Hill virus
Entebbe bat virus
Gadgets Gully virus
Ilheus virus
Israel turkey meningoencephalomyelitis virus
Japanese encephalitis virus
Jugra virus
Jutiapa virus
Kadam virus
Kedougou virus
Kokobera virus
Koutango virus
Kyasanur Forest disease virus
Langat virus
Louping ill virus
Meaban virus
Modoc virus
Montana myotis leukoencephalitis virus
Murray Valley encephalitis virus
Ntaya virus
Omsk hemorrhagic fever virus
Phnom Penh bat virus
Powassan virus
Rio Bravo virus
Royal Farm virus
Saboya virus
Saint Louis encephalitis virus
Sal Vieja virus
San Perlita virus
Saumarez Reef virus
Sepik virus
Tembusu virus
Tick-borne encephalitis virus
Tyuleniy virus
Uganda S virus
Usutu virus
Wesselsbron virus
West Nile virus
Yaounde virus
Yellow fever virus
Yokose virus
Zika virus
Hepacivirus A
Hepacivirus B
Hepacivirus C
Hepacivirus D
Hepacivirus E
Hepacivirus F
Hepacivirus G
Hepacivirus H
Hepacivirus I
Hepacivirus J
Hepacivirus K
Hepacivirus L
Hepacivirus M
Hepacivirus N
Pegivirus A
Pegivirus B
Pegivirus C
Pegivirus D
Pegivirus E
Pegivirus F
Pegivirus G
Pegivirus H
Pegivirus I
Pegivirus J
Pegivirus K
Pestivirus A
Pestivirus B
Pestivirus C
Pestivirus D
Pestivirus E
Pestivirus F
Pestivirus G
Pestivirus H
Pestivirus I
Pestivirus J
Pestivirus K
Sulfolobus spindle-shaped virus 1
Sulfolobus spindle-shaped virus 2
Sulfolobus spindle-shaped virus 4
Sulfolobus spindle-shaped virus 5
Sulfolobus spindle-shaped virus 7
Sulfolobus spindle-shaped virus 8
Sulfolobus spindle-shaped virus 9
Acidianus spindle-shaped virus 1
Sulfolobus spindle-shaped virus 6
Beet curly top Iran virus
Spinach curly top Arizona virus
Abutilon golden mosaic virus
Abutilon mosaic Bolivia virus
Abutilon mosaic Brazil virus
Abutilon mosaic virus
African cassava mosaic virus
Ageratum enation virus
Ageratum leaf curl virus
Ageratum yellow vein Hualian virus
Ageratum yellow vein Sri Lanka virus
Ageratum yellow vein virus
Allamanda leaf curl virus
Allamanda leaf mottle distortion virus
Alternanthera yellow vein virus
Andrographis yellow vein leaf curl virus
Asystasia mosaic Madagascar virus
Bean calico mosaic virus
Bean chlorosis virus
Bean dwarf mosaic virus
Bean golden mosaic virus
Bean golden yellow mosaic virus
Bean white chlorosis mosaic virus
Bean yellow mosaic Mexico virus
Bhendi yellow vein Bhubhaneswar virus
Bhendi yellow vein Haryana virus
Bhendi yellow vein mosaic virus
Blainvillea yellow spot virus
Blechum interveinal chlorosis virus
Boerhavia yellow spot virus
Cabbage leaf curl Jamaica virus
Cabbage leaf curl virus
Capraria yellow spot virus
Cassava mosaic Madagascar virus
Catharanthus yellow mosaic virus
Centrosema yellow spot virus
Chayote yellow mosaic virus
Chenopodium leaf curl virus
Chilli leaf curl India virus
Chilli leaf curl Kanpur virus
Chilli leaf curl Vellanad virus
Chilli leaf curl virus
Chino del tomate Amazonas virus
Chino del tomate virus
Cleome golden mosaic virus
Cleome leaf crumple virus
Clerodendron golden mosaic virus
Clerodendron yellow mosaic virus
Clerodendrum golden mosaic China virus
Clerodendrum golden mosaic Jiangsu virus
Cnidoscolus mosaic leaf deformation virus
Coccinia mosaic Tamil Nadu virus
Common bean mottle virus
Common bean severe mosaic virus
Corchorus golden mosaic virus
Corchorus yellow spot virus
Corchorus yellow vein mosaic virus
Corchorus yellow vein virus
Cotton chlorotic spot virus
Cotton leaf crumple virus
Cotton leaf curl Alabad virus
Cotton leaf curl Bangalore virus
Cotton leaf curl Barasat virus
Cotton leaf curl Gezira virus
Cotton leaf curl Kokhran virus
Cotton leaf curl Multan virus
Cotton yellow mosaic virus
Cowpea golden mosaic virus
Crassocephalum yellow vein virus
Croton yellow vein mosaic virus
Cucurbit leaf crumple virus
Dalechampia chlorotic mosaic virus
Datura leaf distortion virus
Deinbollia mosaic virus
Desmodium leaf distortion virus
Desmodium mottle virus
Dicliptera yellow mottle Cuba virus
Dicliptera yellow mottle virus
Dolichos yellow mosaic virus
Duranta leaf curl virus
East African cassava mosaic Cameroon virus
East African cassava mosaic Kenya virus
East African cassava mosaic Malawi virus
East African cassava mosaic virus
East African cassava mosaic Zanzibar virus
Emilia yellow vein virus
Erectites yellow mosaic virus
Eupatorium yellow vein mosaic virus
Eupatorium yellow vein virus
Euphorbia leaf curl Guangxi virus
Euphorbia leaf curl virus
Euphorbia mosaic Peru virus
Euphorbia mosaic virus
Euphorbia yellow leaf curl virus
Euphorbia yellow mosaic virus
French bean leaf curl virus
Hedyotis uncinella yellow mosaic virus
Hemidesmus yellow mosaic virus
Hollyhock leaf curl virus
Hollyhock yellow vein mosaic virus
Honeysuckle yellow vein mosaic virus
Honeysuckle yellow vein virus
Horsegram yellow mosaic virus
Indian cassava mosaic virus
Jacquemontia mosaic Yucatan virus
Jacquemontia yellow mosaic virus
Jatropha leaf curl Gujarat virus
Jatropha leaf curl virus
Jatropha leaf yellow mosaic virus
Jatropha mosaic India virus
Jatropha mosaic Nigeria virus
Jatropha mosaic virus
Jatropha yellow mosaic virus
Kudzu mosaic virus
Leonurus mosaic virus
