Aeretes melanopterus,,Northern Chinese Flying Squirrel, North Chinese Flying Squirrel, Groove-toothed Flying Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus bartschi,,Mariana Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus brevirostris,,Himalayan Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus elaphrus,,Seychelles Swiftlet,,,,,,,,,,Salangane des Seychelles,,,,,,,,,,,,,,,,,,
Aerodramus francicus,,Mascarene Swiftlet, Mauritius Swiftlet,,,,,,,,,Salangane des Mascareignes,,,,,,,,,,,,,,,,,,
Aerodramus fuciphagus,,Edible-nest Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus hirundinaceus,,Mountain Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus infuscatus,,Moluccan Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus inquietus,,Caroline Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus leucophaeus,,Polynesian Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus maximus,,Black-nest Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus mearnsi,,Philippine Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus nuditarsus,,Bare-legged Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus orientalis,,Mayr's Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus papuensis,,Papuan Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus pelewensis,,Palau Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus salangana,,Mossy-nest Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus sawtelli,,Atiu Swiftlet, Aitu Swiftlet, Sawtell's Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus spodiopygius,,White-rumped Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus terraereginae,,Australian Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus unicolor,,Indian Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus vanikorensis,,Uniform Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus vulcanorum,,Volcano Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerodramus whiteheadi,,Whitehead's Swiftlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromys tephromelas,,Black Flying Squirrel, Large Black Flying Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromys thomasi,,Thomas's Flying Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeronautes andecolus,,Andean Swift,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeronautes montivagus,,White-tipped Swift,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeronautes saxatalis,,White-throated Swift,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethalops aequalis,,Borneo Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethalops alecto,,Pygmy Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethia cristatella,,Crested Auklet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethia psittacula,,Parakeet Auklet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethia pusilla,,Least Auklet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethia pygmaea,,Whiskered Auklet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys bocagei,,Bocage's Rock Rat, Bocage's Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys chrysophilus,,Red Rock Rat, Red Veld Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys granti,,Grant's Rock Rat, Grant's Rock Mouse, Grant's Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys hindei,,Hinde's Rock Rat, Hinde's Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys ineptus,,Tete Veld Aethomys, Tete Veld Rock Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys kaiseri,,Kaiser's Rock Rat, Kaiser's Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys namaquensis,,Namaqua Rock Rat, Namaqua Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys nyikae,,Nyika Rock Rat, Nyika Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys silindensis,,Selinda Veld Rat, Seilinda Aethomys, Silinda Rock Rat,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys stannarius,,Tinfields Rock Rat, West African Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethomys thomasi,,Thomas's Rock Rat, Thomas's Aethomys,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga bella,,Handsome Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga boltoni,,Apo Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga christinae,,Fork-tailed Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga duyvenbodei,,Elegant Sunbird, Sanghir Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga eximia,,White-flanked Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga flagrans,,Flaming Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga gouldiae,,Gould's Sunbird, Mrs. Gould's Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga ignicauda,,Fire-tailed Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga linaraborae,,Lina's Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga mystacalis,,Scarlet Sunbird, Javan Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga nipalensis,,Green-tailed Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga primigenia,,Grey-hooded Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga pulcherrima,,Metallic-winged Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga saturata,,Black-throated Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga shelleyi,,Lovely Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aethopyga siparaja,,Crimson Sunbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afropavo congensis,,Congo Peafowl, Congo Peacock,,,,,,,,,Paon du Congo,,,,,,,,,,,,,,,,,,
Afrotis afra,,Southern Black Bustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afrotis afraoides,,Northern Black Bustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agamia agami,,Agami Heron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agapornis canus,,Grey-headed Lovebird,,,,,,,,,,Inséparable à tête grise,,,,,,,,,,,,,,,,,,
Agapornis fischeri,,Fischer's Lovebird,,,,,,,,,,Perruche de Fischer, Inséparable de Fischer,,,,Inseparable de Fischer,,,,,,,,,,,,,
Agapornis lilianae,,Nyasa Lovebird,,,,,,,,,,Inséparable de Lilian,,,,,,,,,,,,,,,,,,
Agapornis nigrigenis,,Black-cheeked Lovebird,,,,,,,,,,Perruche à joue noire, Inséparable à joues noires,,,,Inseparable Cachetón,,,,,,,,,,,,,
Agapornis personatus,,Yellow-collared Lovebird,,,,,,,,,,Inséparable masqué,,,,,,,,,,,,,,,,,,
Agapornis pullarius,,Red-headed Lovebird,,,,,,,,,,Inséparable à tête rouge,,,,,,,,,,,,,,,,,,
Agapornis roseicollis,,Rosy-faced Lovebird,,,,,,,,,,Inséparable rosegorge,,,,,,,,,,,,,,,,,,
Agapornis swindernianus,,Black-collared Lovebird,,,,,,,,,,Inséparable à collier noir,,,,,,,,,,,,,,,,,,
Agapornis taranta,,Black-winged Lovebird,,,,,,,,,,Inséparable d'Abyssinie,,,,,,,,,,,,,,,,,,
Agelaioides badius,,Bay-winged Cowbird, Baywing,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelaius assimilis,,Red-shouldered Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelaius humeralis,,Tawny-shouldered Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelaius phoeniceus,,Red-winged Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelaius tricolor,,Tricoloured Blackbird, Tricolored Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelaius xanthomus,,Yellow-shouldered Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelastes meleagrides,,White-breasted Guineafowl,,,,,,,,,,Pintade à poitrine blanche,,,,,Pintado de Pecho Blanco, Pintado Pechiblanca,,,,,,,,,,,,
Agelastes niger,,Black Guineafowl,,,,,,,,,,Pintade noire,,,,,,,,,,,,,,,,,,
Agelasticus cyanopus,,Unicoloured Blackbird, Unicolored Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelasticus thilius,,Yellow-winged Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agelasticus xanthophthalmus,,Pale-eyed Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aglaeactis aliciae,,Purple-backed Sunbeam,,,,,,,,,,,,,,,Colibrí de Alicia,,,,,,,,,,,,,
Aglaeactis castelnaudii,,White-tufted Sunbeam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aglaeactis cupripennis,,Shining Sunbeam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aglaeactis pamela,,Black-hooded Sunbeam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aglaiocercus berlepschi,,Venezuelan Sylph,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aglaiocercus coelestis,,Violet-tailed Sylph,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aglaiocercus kingii,,Long-tailed Sylph,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriornis albicauda,,White-tailed Shrike-tyrant, White-tailed Shrike-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriornis lividus,,Great Shrike-tyrant, Great Shrike-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriornis micropterus,,Grey-bellied Shrike-tyrant, Gray-bellied Shrike-Tyrant, Grey-bellied Shrike-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriornis montanus,,Black-billed Shrike-tyrant, Black-billed Shrike-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriornis murinus,,Lesser Shrike-tyrant, Lesser Shrike-Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ailuroedus buccoides,,White-eared Catbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ailuroedus crassirostris,,Green Catbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ailuroedus melanotis,,Spotted Catbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ailuropoda melanoleuca,,Giant Panda,,,,,,,,,,Panda géant,,,,,Panda Gigante,,,,,,,,,,,,,
Ailurops melanotis,,Talaud Bear Cuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ailurops ursinus,,Bear Cuscus, Sulawesi Bear Cuscus, Bear Phalanger, Sulawesi Bear Phalanger,,,,,,,Grand Couscous De Célèbes,,,,,,,,,,,,,,,,,,
Ailurus fulgens,,Red Panda, Lesser Panda, Red Cat-bear,,,,,,,,Panda roux, Panda éclatant, Petit panda,,,Panda Chico, Panda Rojo,,,,,,,,,,,,
Aimophila notosticta,,Oaxaca Sparrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aimophila rufescens,,Rusty Sparrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aimophila ruficeps,,Rufous-crowned Sparrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aix galericulata,,Mandarin Duck, Mandarin,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aix sponsa,,Wood Duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon aerosus,,Highland Grass Mouse, Yungas Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon affinis,,Colombian Grass Mouse, Cordillera Occidental Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon albiventer,,White-bellied Grass Mouse, White-bellied Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon aliquantulus,,Diminutive Akodont, Diminutive Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon azarae,,Azara's Grass Mouse, Azara's Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon boliviensis,,Bolivian Grass Mouse, Bolivian Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon budini,,Budin's Grass Mouse, Budin's Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon cursor,,Cursor Grass Mouse, Cusorial Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon dayi,,Day's Grass Mouse, Dusky Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon dolores,,Córdoba Akodont, Dolorous Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon fumeus,,Smoky Grass Mouse, Smoky Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon iniscatus,,Intelligent Grass Mouse, Patagonian Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon juninensis,,Junin Grass Mouse, Junín Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon kofordi,,Koford's Grass Mouse, Koford's Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon leucolimnaeus,,Catamarca Akodont, Catamarca Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon lindberghi,,Lindbergh's Grass Mouse, Lindbergh's Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon lutescens,,Altiplano Grass Mouse, Altiplano Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon mimus,,Thespian Grass Mouse, Hocicudo-like Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon molinae,,Molina's Grass Mouse, Molina's Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon mollis,,Soft Grass Mouse, Soft-furred Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon montensis,,Montane Akodont, Montane Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon mystax,,Caparaó Akodont, Caparaó Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon neocenus,,Neuquén Akodont, Neuquen Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon oenos,,Monte Akodont, Mendoza Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon orophilus,,El Dorado Grass Mouse, Utcubamba Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon paranaensis,,Paraná Akodont, Paraná Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon pervalens,,Tarija Akodont, Tarija Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon philipmyersi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon reigi,,Reig's Akodont, Reig's Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon sanctipaulensis,,Sao Paulo Grass Mouse, São Paulo Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon serrensis,,Serrado Do Mar Grass Mouse, Serrado Mar Akodont, Serrado Mar Grass Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon siberiae,,Cochabamba Grass Mouse, Cochabamba Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon simulator,,Gray-bellied Grass Mouse, White-throated Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon spegazzinii,,Spegazzini's Grass Mouse, Spegazzini's Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon subfuscus,,Puno Grass Mouse, Puno Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon surdus,,Silent Grass Mouse, Slate-bellied Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon sylvanus,,Forest Grass Mouse, Woodland Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon toba,,Chaco Grass Mouse, Toba Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon torques,,Cloud Forest Grass Mouse, Cloud Forest Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akodon varius,,Variable Grass Mouse, Variable Akodont,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaemon alaudipes,,Greater Hoopoe-lark, Hoopoe Lark, Greater Hoopoe-Lark, Greater Hoopoe Lark, Hoopoe-Lark,,,,,,Sirli du désert,,,,,,,,,,,,,,,,,,
Alaemon hamertoni,,Lesser Hoopoe-lark, Lesser Hoopoe-Lark,,,,,,,,,Sirli de Witherby,,,,,,,,,,,,,,,,,,
Alauda arvensis,,Eurasian Skylark, Sky Lark, Skylark,,,,,,,,Alouette des champs,,,,,,,,,,,,,,,,,,
Alauda gulgula,,Oriental Skylark, Small Skylark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alauda japonica,,Japanese Skylark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alauda razae,,Raso Lark, Razo Lark, Raza Island Lark,,,,,,,,Alouette des Iles du Cap-Vert,,,,,,,,,,,,,,,,,,
Alca torda,,Razorbill,,,,,,,,,,Petit Pingouin,,,,,,,,,,,,,,,,,,
Alcedo atthis,,Common Kingfisher, Kingfisher, European Kingfisher,,,,,,,,Martin-pêcheur d'Europe,,,,,,,,,,,,,,,,,,
Alcedo coerulescens,,Cerulean Kingfisher, Cerulean Kingfisher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo euryzona,,Javan Blue-banded Kingfisher, Blue-banded Kingfisher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo hercules,,Blyth's Kingfisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo meninting,,Blue-eared Kingfisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo peninsulae,,Malay Blue-banded Kingfisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcedo quadribrachys,,Shining-blue Kingfisher, Shining-blue Kingfisher,,,,,,,,,Martin-pêcheur azuré,,,,,,,,,,,,,,,,,,
Alcedo semitorquata,,Half-collared Kingfisher,,,,,,,,,,Martin-pêcheur à demi-collier,,,,,,,,,,,,,,,,,,
Alcelaphus buselaphus,,Hartebeest,,,,,,,,,,Bubale,,,,,,,,,,,,,,,,,,
Alces alces,,Moose, Elk, Eurasian Moose, European Elk, Eurasian Elk, Siberian Elk,,,,,Élan,,,,,Alce,,,,,,,,,,,,,
Alcippe brunnea,,Dusky Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe brunneicauda,,Brown Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe castaneceps,,Rufous-winged Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe chrysotis,,Golden-breasted Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe cinerea,,Yellow-throated Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe cinereiceps,,Grey-hooded Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe danisi,,Indochinese Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe dubia,,Rusty-capped Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe formosana,,Taiwan Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe grotei,,Black-browed Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe klossi,,Black-crowned Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe ludlowi,,Ludlow's Fulvetta, Brown-throated Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe manipurensis,,Streak-throated Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe morrisonia,,Grey-cheeked Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe nipalensis,,Nepal Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe peracensis,,Mountain Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe poioicephala,,Brown-cheeked Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe pyrrhoptera,,Javan Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe ruficapilla,,Spectacled Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe rufogularis,,Rufous-throated Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe striaticollis,,Chinese Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe variegaticeps,,Gold-fronted Fulvetta, Golden-fronted Fulvetta, Yellow-fronted Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcippe vinipectus,,White-browed Fulvetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleadryas rufinucha,,Rufous-naped Whistler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectoris barbara,,Barbary Partridge,,,,,,,,,,Perdrix gambra,,,,,,,,,,,,,,,,,,
Alectoris chukar,,Chukar, Chukar Partridge, Chuckar,,,,,,,,Perdrix chukar,,,,,,,,,,,,,,,,,,
Alectoris graeca,,Rock Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectoris magna,,Przevalski's Partridge, Przevalski's Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectoris melanocephala,,Arabian Partridge, Arabian Red-legged Partridge,,,,,,,,,Perdrix à tête noire,,,,,,,,,,,,,,,,,,
Alectoris philbyi,,Philby's Partridge, Philby's Rock Partridge,,,,,,,,,Perdrix de Philby,,,,,,,,,,,,,,,,,,
Alectoris rufa,,Red-legged Partridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectroenas madagascariensis,,Madagascar Blue-pigeon, Madagascar Blue-Pigeon, Madagascar Blue Pigeon,,,,,,,,Founingo bleu,,,,,,,,,,,,,,,,,,
Alectroenas nitidissimus,,Mauritius Blue-pigeon, Mauritius Blue-Pigeon,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectroenas payandeei,,Rodrigues Blue-pigeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectroenas pulcherrimus,,Seychelles Blue-pigeon, Seychelles Blue-Pigeon, Seychelles Blue Pigeon,,,,,,,,Founingo rouge-cap,,,,,,,,,,,,,,,,,,
Alectroenas sganzini,,Comoro Blue-pigeon, Comoro Blue-Pigeon, Comoro Blue Pigeon, Comoros Blue Pigeon,,,,,,,Founingo des Comores,,,,,,,,,,,,,,,,,,
Alectrurus risora,,Strange-tailed Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectrurus tricolor,,Cock-tailed Tyrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alectura lathami,,Australian Brush-turkey, Australian Brushturkey,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alethe castanea,,Fire-crested Alethe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alethe choloensis,,Thyolo Alethe, Cholo Alethe, Cholo Mountain Alethe,,,,,,,,Alèthe du Mont Cholo,,,,,,,,,,,,,,,,,,
Alethe diademata,,White-tailed Alethe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alethe fuelleborni,,White-chested Alethe,,,,,,,,,,Alèthe à poitrine blanche,,,,,,,,,,,,,,,,,,
Alethe poliocephala,,Brown-chested Alethe,,,,,,,,,,Alèthe à poitrine brune,,,,,,,,,,,,,,,,,,
Alethe poliophrys,,Red-throated Alethe,,,,,,,,,,Alèthe à gorge rousse,,,,,,,,,,,,,,,,,,
Alionycteris paucidentata,,Mindanao Pygmy Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alipiopsitta xanthops,,Yellow-faced Amazon, Yellow-faced Parrot,,,,,,,,,,,,,,Amazona de Cara Amarilla, Amazona del Cerrado,,,,,,,,,,,,
Alisterus amboinensis,,Moluccan King-parrot, Moluccan King Parrot, Ambon King-parrot, Moluccan King-Parrot,,,,,,,,,,,,Papagayo Moluqueño,,,,,,,,,,,,,
Alisterus chloropterus,,Papuan King-parrot, Papuan King Parrot, Papuan King-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisterus scapularis,,Australian King-parrot, Australian King Parrot, Australian King-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga balikunica,,Balikun Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga bullata,,Gobi Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga elater,,Small Five-toed Jerboa,,,,,,,,,,,,,,,Jerboa Cinco-tocado Con La Punta Del Pie Pequeño,,,,,,,,,,,,,
Allactaga euphratica,,Euphrates Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga firouzi,,Iranian Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga hotsoni,,Hotson's Five-toed Jerboa, Hotson's Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga major,,Great Jerboa,,,,,,,,,,,,,,,Gran Jerboa,,,,,,,,,,,,,
Allactaga severtzovi,,Svertzov's Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga sibirica,,Siberian Jerboa, Mongolian Five-toed Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga tetradactyla,,Four-toed Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga vinogradovi,,Vinogradov's Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactaga williamsi,,Williams's Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allactodipus bobrinskii,,Bobrinski's Jerboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alle alle,,Little Auk, Dovekie,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allenopithecus nigroviridis,,Allen's Swamp Monkey, Blackish-green Guenon,,,,,,,,,Cercopithèque de Allen,,,,,Mono de Allen,,,,,,,,,,,,,
Allocebus trichotis,,Hairy-eared Dwarf Lemur,,,,,,,,,,Cheirogale Aux Oreilles Poilues, Allocèbe, Chirogale Aux Oreilles Poilues,,,Lemur Orejipeludo,,,,,,,,,,,,,
Allochrocebus lhoesti,,L'Hoest's Monkey, Mountain Monkey, L'Hoest's Guenon,,,,,,,,Cercopithèque de L'Hoest,,,,,Cercopiteco de L'Hoest,,,,,,,,,,,,,
Allochrocebus preussi,,Preuss's Monkey, Preuss's Guenon,,,,,,,,,Cercopithèque de Preuss,,,,,Cercopiteco de Preuss, Mono de Preuss,,,,,,,,,,,,
